Team,Date,Player_Name,Notes,Season,player_height,player_weight,age
Timberwolves,2015-11-27,Ricky Rubio,ankle injury,2015,193.04,87.996848,25.0
Timberwolves,2016-10-31,Ricky Rubio,sprained right elbow,2016,193.04,86.18248,26.0
Timberwolves,2017-01-22,Ricky Rubio,sore hip,2017,193.04,86.18248,27.0
Timberwolves,2017-04-12,Ricky Rubio,,2017,193.04,86.18248,27.0
Jazz,2017-11-17,Ricky Rubio,sore right Achilles,2017,193.04,86.18248,27.0
Jazz,2018-02-11,Ricky Rubio,placed on IL with sore left hip,2018,193.04,86.18248,28.0
Jazz,2018-03-30,Ricky Rubio,hamstring injury,2018,193.04,86.18248,28.0
Jazz,2018-04-29,Ricky Rubio,placed on IL with strained left hamstring,2018,193.04,86.18248,28.0
Jazz,2018-12-29,Ricky Rubio,placed on IL with bruised lower back,2018,193.04,86.18248,28.0
Jazz,2019-01-08,Ricky Rubio,placed on IL with strained right hamstring,2019,190.5,86.18248,29.0
Jazz,2019-02-28,Ricky Rubio,placed on IL with left hamstring injury,2019,190.5,86.18248,29.0
Jazz,2019-03-08,Ricky Rubio,placed on IL with hip injury,2019,190.5,86.18248,29.0
Jazz,2019-04-03,Ricky Rubio,placed on IL with right hamstring injury,2019,190.5,86.18248,29.0
Suns,2019-10-26,Ricky Rubio,placed on IL with bruised left knee,2019,190.5,86.18248,29.0
Suns,2019-11-18,Ricky Rubio,back spasms,2019,190.5,86.18248,29.0
Suns,2020-01-14,Ricky Rubio,placed on IL for personal reasons,2020,190.5,86.18248,30.0
Suns,2020-02-02,Ricky Rubio,sore right ankle,2020,190.5,86.18248,30.0
76ers,2015-01-14,Robert Covington,bruised right shoulder,2015,205.74,97.52228,25.0
76ers,2015-03-02,Robert Covington,bruised right elbow,2015,205.74,97.52228,25.0
76ers,2015-10-26,Robert Covington,sprained MCL in right knee,2015,205.74,97.52228,25.0
76ers,2015-11-03,Robert Covington,sprained MCL in right knee,2015,205.74,97.52228,25.0
76ers,2016-03-12,Robert Covington,concussion,2016,205.74,97.52228,26.0
76ers,2016-12-02,Robert Covington,sprained left ankle,2016,205.74,97.52228,26.0
76ers,2017-02-01,Robert Covington,bruised right hand/wrist,2017,205.74,102.0582,27.0
76ers,2017-03-12,Robert Covington,sore right knee,2017,205.74,102.0582,27.0
76ers,2017-03-29,Robert Covington,swelling in right knee,2017,205.74,102.0582,27.0
76ers,2017-12-10,Robert Covington,placed on IL with bruised lower back,2017,205.74,102.0582,27.0
Timberwolves,2018-12-08,Robert Covington,placed on IL with sore right knee,2018,205.74,102.0582,28.0
Timberwolves,2019-01-02,Robert Covington,placed on IL with right knee injury,2019,200.66,94.800728,29.0
Timberwolves,2019-11-23,Robert Covington,placed on IL for personal reasons,2019,200.66,94.800728,29.0
Celtics,2018-12-27,Robert Williams III,placed on IL with strained left groin,2018,208.28,108.86208,21.0
Celtics,2019-02-03,Robert Williams III,sore back,2019,203.2,107.501304,22.0
Celtics,2019-02-12,Robert Williams III,sore back,2019,203.2,107.501304,22.0
Celtics,2019-03-24,Robert Williams III,placed on IL with bruised lower back,2019,203.2,107.501304,22.0
Celtics,2019-11-01,Robert Williams III,placed on IL with sore left hip,2019,203.2,107.501304,22.0
Celtics,2019-11-13,Robert Williams III,sore right ankle,2019,203.2,107.501304,22.0
Celtics,2019-12-08,Robert Williams III,sore left hip,2019,203.2,107.501304,22.0
Suns,2010-11-15,Robin Lopez,placed on IL with sprained ligaments in left knee,2010,213.36,115.66596,23.0
Hornets,2012-08-05,Robin Lopez,surgery on left knee to repair medial meniscus,2012,213.36,115.66596,25.0
Blazers,2014-12-17,Robin Lopez,placed on IL with fractured right hand,2014,213.36,115.66596,27.0
Blazers,2014-12-23,Robin Lopez,placed on IL with fractured right hand,2014,213.36,115.66596,27.0
Nets,2018-10-23,Rodions Kurucs,sprained left ankle,2018,205.74,95.25431999999999,21.0
Nets,2019-02-13,Rodions Kurucs,sprained left elbow,2019,205.74,103.418976,22.0
Warriors,2010-12-05,Rodney Carney,sprained left foot,2010,200.66,92.98636,27.0
Jazz,2014-11-09,Rodney Hood,placed on IL with foot injury,2014,203.2,97.52228,22.0
Jazz,2015-01-02,Rodney Hood,left heel injury,2015,203.2,93.439952,23.0
Jazz,2015-01-21,Rodney Hood,placed on IL with foot injury / bruised left knee,2015,203.2,93.439952,23.0
Jazz,2015-04-01,Rodney Hood,concussion,2015,203.2,93.439952,23.0
Jazz,2015-11-13,Rodney Hood,placed on IL with sore right foot,2015,203.2,93.439952,23.0
Jazz,2016-01-07,Rodney Hood,right ankle injury,2016,203.2,93.439952,24.0
Jazz,2016-03-09,Rodney Hood,sore lower back,2016,203.2,93.439952,24.0
Jazz,2016-12-01,Rodney Hood,strained right hamstring,2016,203.2,93.439952,24.0
Jazz,2016-12-07,Rodney Hood,strained/sore right hamstring,2016,203.2,93.439952,24.0
Jazz,2017-01-15,Rodney Hood,bruised right knee,2017,203.2,93.439952,25.0
Jazz,2017-02-01,Rodney Hood,hyperextended right knee,2017,203.2,93.439952,25.0
Jazz,2017-03-01,Rodney Hood,placed on IL with sore right knee,2017,203.2,93.439952,25.0
Jazz,2017-03-16,Rodney Hood,sore right knee,2017,203.2,93.439952,25.0
Jazz,2017-04-04,Rodney Hood,sore right knee,2017,203.2,93.439952,25.0
Jazz,2017-10-21,Rodney Hood,placed on IL with strained left calf,2017,203.2,93.439952,25.0
Jazz,2017-11-28,Rodney Hood,sore left ankle,2017,203.2,93.439952,25.0
Jazz,2017-12-07,Rodney Hood,sore left ankle,2017,203.2,93.439952,25.0
Jazz,2018-01-20,Rodney Hood,bruised lower leg,2018,203.2,93.439952,26.0
Cavaliers,2018-03-10,Rodney Hood,strained lower back,2018,203.2,93.439952,26.0
Cavaliers,2018-03-17,Rodney Hood,strained lower back,2018,203.2,93.439952,26.0
Cavaliers,2018-04-09,Rodney Hood,placed on IL with sore left Achilles,2018,203.2,93.439952,26.0
Cavaliers,2018-12-08,Rodney Hood,toe injury,2018,203.2,93.439952,26.0
Cavaliers,2018-12-22,Rodney Hood,left Achilles injury,2018,203.2,93.439952,26.0
Cavaliers,2019-01-05,Rodney Hood,left Achilles injury,2019,203.2,94.347136,27.0
Blazers,2019-03-12,Rodney Hood,placed on IL with right hip injury,2019,203.2,94.347136,27.0
Blazers,2019-11-10,Rodney Hood,back spasms,2019,203.2,94.347136,27.0
Blazers,2019-12-07,Rodney Hood,torn left Achilles tendon,2019,203.2,94.347136,27.0
Heat,2016-12-07,Rodney McGruder,sore ankle,2016,193.04,92.98636,25.0
Heat,2016-12-19,Rodney McGruder,sprained left ankle,2016,193.04,92.98636,25.0
Heat,2017-10-12,Rodney McGruder,surgery on lower left leg to repair stress fracture,2017,193.04,90.7184,26.0
Heat,2019-02-25,Rodney McGruder,bruised right knee,2019,193.04,92.98636,28.0
Heat,2019-03-18,Rodney McGruder,placed on IL with sore left knee,2019,193.04,92.98636,28.0
Clippers,2019-10-21,Rodney McGruder,sprained right ankle,2019,193.04,92.98636,28.0
Clippers,2019-11-28,Rodney McGruder,strained right hamstring,2019,193.04,92.98636,28.0
Pistons,2010-12-19,Rodney Stuckey,sore left big toe,2010,195.58,92.98636,25.0
Pistons,2010-12-29,Rodney Stuckey,placed on IL with stomach virus,2010,195.58,92.98636,25.0
Pistons,2011-01-28,Rodney Stuckey,bruised right shoulder,2011,195.58,92.98636,26.0
Pistons,2012-01-06,Rodney Stuckey,groin injury,2012,195.58,92.98636,27.0
Pistons,2012-01-20,Rodney Stuckey,sore groin,2012,195.58,92.98636,27.0
Pistons,2012-03-21,Rodney Stuckey,toe injury,2012,195.58,92.98636,27.0
Pistons,2012-03-30,Rodney Stuckey,sore left hamstring,2012,195.58,92.98636,27.0
Pistons,2012-12-17,Rodney Stuckey,back spasms,2012,195.58,92.98636,27.0
Pistons,2012-12-28,Rodney Stuckey,placed on IL with sprained left ankle,2012,195.58,92.98636,27.0
Pistons,2013-10-10,Rodney Stuckey,fractured right thumb,2013,195.58,92.98636,28.0
Pistons,2013-10-30,Rodney Stuckey,placed on IL recovering from surgery to repair fractured right thumb,2013,195.58,92.98636,28.0
Pistons,2013-12-08,Rodney Stuckey,sore left knee,2013,195.58,92.98636,28.0
Pistons,2013-12-18,Rodney Stuckey,placed on IL with sore right shoulder,2013,195.58,92.98636,28.0
Pistons,2013-12-30,Rodney Stuckey,sore shoulder,2013,195.58,92.98636,28.0
Pistons,2014-01-05,Rodney Stuckey,sore shoulder,2014,195.58,92.98636,29.0
Pacers,2014-11-05,Rodney Stuckey,sore left foot,2014,195.58,92.98636,29.0
Pacers,2015-01-07,Rodney Stuckey,sore right groin,2015,195.58,92.98636,30.0
Pacers,2015-03-23,Rodney Stuckey,placed on IL with calf injury,2015,195.58,92.98636,30.0
Pacers,2015-11-07,Rodney Stuckey,ankle injury,2015,195.58,92.98636,30.0
Pacers,2016-01-12,Rodney Stuckey,sprained right ankle/foot,2016,195.58,92.98636,31.0
Pacers,2016-01-26,Rodney Stuckey,placed on IL with sprained right ankle,2016,195.58,92.98636,31.0
Pacers,2016-10-28,Rodney Stuckey,sore right hamstring,2016,195.58,92.98636,31.0
Pacers,2016-12-15,Rodney Stuckey,sore/strained left hamstring,2016,195.58,92.98636,31.0
Pacers,2016-12-27,Rodney Stuckey,sore left hamstring,2016,195.58,92.98636,31.0
Mavericks,2010-10-27,Rodrigue Beaubois,placed on IL with fractured left foot,2010,187.96,83.91452,23.0
Mavericks,2011-04-16,Rodrigue Beaubois,placed on IL with sprained left foot,2011,187.96,83.91452,24.0
Mavericks,2011-06-27,Rodrigue Beaubois,surgery on left foot,2011,187.96,83.91452,24.0
Mavericks,2012-04-15,Rodrigue Beaubois,placed on IL with strained right calf,2012,187.96,83.91452,25.0
Mavericks,2012-11-03,Rodrigue Beaubois,placed on IL with sprained left ankle,2012,187.96,83.91452,25.0
Mavericks,2012-11-17,Rodrigue Beaubois,ankle injury,2012,187.96,83.91452,25.0
Mavericks,2012-12-06,Rodrigue Beaubois,placed on IL with finger injury,2012,187.96,83.91452,25.0
Wizards,2012-04-16,Roger Mason Jr.,surgery on broken left index finger,2012,195.58,92.98636,32.0
Heat,2013-11-29,Roger Mason Jr.,placed on IL,2013,195.58,92.98636,33.0
Celtics,2019-10-22,Romeo Langford,sore right knee,2019,193.04,97.975872,20.0
Celtics,2019-11-25,Romeo Langford,sprained right ankle,2019,193.04,97.975872,20.0
Celtics,2019-12-04,Romeo Langford,sprained right ankle,2019,193.04,97.975872,20.0
Celtics,2020-09-18,Romeo Langford,placed on IL with strained right adductor,2020,193.04,97.975872,21.0
Knicks,2016-10-28,Ron Baker,sore ankle,2016,193.04,99.79024,24.0
Knicks,2017-10-27,Ron Baker,placed on IL with sore left ankle,2017,193.04,99.79024,25.0
Knicks,2017-11-13,Ron Baker,shoulder injury,2017,193.04,99.79024,25.0
Knicks,2018-01-02,Ron Baker,placed on IL with fractured orbital bone,2018,193.04,99.79024,26.0
Knicks,2018-01-31,Ron Baker,placed on IL with dislocated right shoulder,2018,193.04,99.79024,26.0
Knicks,2018-02-07,Ron Baker,surgery on right shoulder to repair dislocation,2018,193.04,99.79024,26.0
Nets,2015-12-06,Rondae Hollis-Jefferson,right ankle injury,2015,200.66,99.79024,21.0
Nets,2016-11-25,Rondae Hollis-Jefferson,sore right ankle,2016,200.66,97.068688,22.0
Nets,2017-01-04,Rondae Hollis-Jefferson,right hip tendinitis,2017,200.66,97.068688,23.0
Nets,2017-11-07,Rondae Hollis-Jefferson,bruised right hip,2017,200.66,97.068688,23.0
Nets,2017-11-27,Rondae Hollis-Jefferson,placed on IL with sprained right ankle,2017,200.66,97.068688,23.0
Nets,2018-01-27,Rondae Hollis-Jefferson,placed on IL with strained right groin,2018,200.66,98.429464,24.0
Nets,2018-10-17,Rondae Hollis-Jefferson,left groin injury,2018,200.66,98.429464,24.0
Nets,2018-11-16,Rondae Hollis-Jefferson,sprained right ankle,2018,200.66,98.429464,24.0
Nets,2019-01-02,Rondae Hollis-Jefferson,strained right adductor,2019,198.12,98.429464,25.0
Raptors,2019-10-21,Rondae Hollis-Jefferson,placed on IL with left groin injury,2019,198.12,98.429464,25.0
Raptors,2019-11-08,Rondae Hollis-Jefferson,groin injury,2019,198.12,98.429464,25.0
Raptors,2020-01-28,Rondae Hollis-Jefferson,placed on IL with sprained right ankle,2020,198.12,98.429464,26.0
Raptors,2020-08-21,Rondae Hollis-Jefferson,placed on IL with left knee injury,2020,198.12,98.429464,26.0
Bulls,2011-04-13,Ronnie Brewer,sprained left thumb,2011,200.66,102.965384,27.0
Knicks,2012-09-07,Ronnie Brewer,surgery on left knee to repair torn meniscus,2012,200.66,102.0582,28.0
Rockets,2013-11-19,Ronnie Brewer,strained right calf,2013,200.66,106.59412,29.0
Jazz,2011-02-11,Ronnie Price,sprained right big toe,2011,187.96,86.18248,29.0
Jazz,2011-02-23,Ronnie Price,sprained right big toe,2011,187.96,86.18248,29.0
Jazz,2011-03-03,Ronnie Price,placed on IL with sprained toe,2011,187.96,86.18248,29.0
Jazz,2011-04-01,Ronnie Price,bruised left shin,2011,187.96,86.18248,29.0
Blazers,2012-10-31,Ronnie Price,placed on IL with sprained right ankle,2012,187.96,86.18248,30.0
Blazers,2013-02-02,Ronnie Price,placed on IL with sprained right ankle,2013,187.96,86.18248,31.0
Magic,2014-01-06,Ronnie Price,sinus infection,2014,187.96,86.18248,32.0
Lakers,2015-01-07,Ronnie Price,fractured nose,2015,187.96,86.18248,33.0
Lakers,2015-01-16,Ronnie Price,elbow injury / fractured nose,2015,187.96,86.18248,33.0
Lakers,2015-02-06,Ronnie Price,elbow injury,2015,187.96,86.18248,33.0
Lakers,2015-02-25,Ronnie Price,surgery on right elbow to remove bone spurs and chips,2015,187.96,86.18248,33.0
Lakers,2015-04-01,Ronnie Price,placed on IL recovering from surgery on right elbow to remove bone spurs and chips,2015,187.96,86.18248,33.0
Suns,2015-11-14,Ronnie Price,placed on IL with concussion,2015,187.96,86.18248,33.0
Suns,2015-12-30,Ronnie Price,placed on IL with toe injury,2015,187.96,86.18248,33.0
Suns,2016-01-08,Ronnie Price,placed on IL with toe injury,2016,187.96,86.18248,34.0
Suns,2016-01-15,Ronnie Price,surgery on right big toe to remove loose bodies,2016,187.96,86.18248,34.0
Thunder,2016-10-12,Ronnie Price,concussion,2016,187.96,86.18248,34.0
Knicks,2010-11-10,Ronny Turiaf,placed on IL with sprained left knee,2010,208.28,111.13004,28.0
Knicks,2010-11-28,Ronny Turiaf,placed on IL with sore left knee,2010,208.28,111.13004,28.0
Knicks,2011-01-14,Ronny Turiaf,right hip pointer,2011,208.28,111.13004,29.0
Knicks,2011-02-06,Ronny Turiaf,placed on IL with sprained right ankle,2011,208.28,111.13004,29.0
Knicks,2011-03-04,Ronny Turiaf,placed on IL with sore left knee,2011,208.28,111.13004,29.0
Knicks,2011-03-26,Ronny Turiaf,placed on IL with sore ankle,2011,208.28,111.13004,29.0
Wizards,2012-01-02,Ronny Turiaf,placed on IL with broken left hand,2012,208.28,112.944408,30.0
Wizards,2012-03-12,Ronny Turiaf,fractured left hand,2012,208.28,112.944408,30.0
Heat,2012-04-13,Ronny Turiaf,placed on IL with strained left hamstring,2012,208.28,112.944408,30.0
Clippers,2013-03-17,Ronny Turiaf,placed on IL with left knee injury,2013,208.28,109.31567199999999,31.0
Timberwolves,2013-11-01,Ronny Turiaf,fractured right elbow,2013,208.28,109.31567199999999,31.0
Timberwolves,2014-02-20,Ronny Turiaf,bruised right knee,2014,208.28,112.944408,32.0
Timberwolves,2014-03-03,Ronny Turiaf,placed on IL with bone bruise in right knee,2014,208.28,112.944408,32.0
Timberwolves,2014-04-14,Ronny Turiaf,right knee injury,2014,208.28,112.944408,32.0
Timberwolves,2014-10-29,Ronny Turiaf,placed on IL with sore right hip,2014,208.28,112.944408,32.0
Timberwolves,2014-11-19,Ronny Turiaf,hip injury,2014,208.28,112.944408,32.0
Timberwolves,2014-12-16,Ronny Turiaf,arthroscopic surgery on right hip,2014,208.28,112.944408,32.0
Pacers,2011-01-19,Roy Hibbert,placed on IL with upper respiratory infection,2011,218.44,117.93392,25.0
Pacers,2012-04-23,Roy Hibbert,rest,2012,218.44,127.00576,26.0
Pacers,2013-04-17,Roy Hibbert,,2013,218.44,131.54168,27.0
Pacers,2014-11-24,Roy Hibbert,sprained left ankle,2014,218.44,131.54168,28.0
Pacers,2015-03-04,Roy Hibbert,placed on IL with elbow injury,2015,218.44,122.46984,29.0
Pacers,2015-03-12,Roy Hibbert,placed on IL with elbow injury,2015,218.44,122.46984,29.0
Lakers,2016-02-08,Roy Hibbert,placed on IL with ankle injury,2016,218.44,122.46984,30.0
Hornets,2016-10-29,Roy Hibbert,placed on IL with sore right knee,2016,218.44,122.46984,30.0
76ers,2012-12-07,Royal Ivey,strained right groin,2012,193.04,90.7184,31.0
Jazz,2020-08-06,Royce O'Neale,placed on IL with right calf injury,2020,193.04,102.511792,28.0
Blazers,2010-11-06,Rudy Fernandez,back injury,2010,198.12,83.91452,26.0
Grizzlies,2011-01-01,Rudy Gay,stomach virus,2011,203.2,104.32616,25.0
Grizzlies,2011-02-08,Rudy Gay,placed on IL with sprained right big toe,2011,203.2,104.32616,25.0
Grizzlies,2011-02-16,Rudy Gay,partially dislocated left shoulder,2011,203.2,104.32616,25.0
Grizzlies,2011-03-25,Rudy Gay,surgery to repair partially dislocated left shoulder,2011,203.2,104.32616,25.0
Grizzlies,2012-03-13,Rudy Gay,concussion,2012,203.2,104.32616,26.0
Raptors,2013-03-02,Rudy Gay,back spasms,2013,203.2,104.32616,27.0
Raptors,2013-03-10,Rudy Gay,stiff back,2013,203.2,104.32616,27.0
Raptors,2013-03-23,Rudy Gay,stiff back,2013,203.2,104.32616,27.0
Raptors,2013-12-08,Rudy Gay,,2013,203.2,104.32616,27.0
Kings,2014-01-24,Rudy Gay,placed on IL with Achilles injury,2014,203.2,104.32616,28.0
Kings,2014-04-08,Rudy Gay,strained lower back,2014,203.2,104.32616,28.0
Kings,2014-11-25,Rudy Gay,placed on IL with right Achilles injury,2014,203.2,104.32616,28.0
Kings,2015-01-16,Rudy Gay,placed on IL with sore/strained left knee,2015,203.2,104.32616,29.0
Kings,2015-02-08,Rudy Gay,placed on IL with sore left foot,2015,203.2,104.32616,29.0
Kings,2015-03-14,Rudy Gay,strained patellar tendon in left knee,2015,203.2,104.32616,29.0
Kings,2015-04-01,Rudy Gay,concussion,2015,203.2,104.32616,29.0
Kings,2015-11-13,Rudy Gay,gastroenteritis,2015,203.2,104.32616,29.0
Kings,2015-11-21,Rudy Gay,placed on IL with shoulder injury,2015,203.2,104.32616,29.0
Kings,2016-01-21,Rudy Gay,bruised left heel,2016,203.2,104.32616,30.0
Kings,2016-02-07,Rudy Gay,sprained left ankle,2016,203.2,104.32616,30.0
Kings,2016-02-29,Rudy Gay,strained right shoulder,2016,203.2,104.32616,30.0
Kings,2016-03-28,Rudy Gay,rest,2016,203.2,104.32616,30.0
Kings,2016-04-05,Rudy Gay,rest,2016,203.2,104.32616,30.0
Kings,2016-04-13,Rudy Gay,rest,2016,203.2,104.32616,30.0
Kings,2016-11-05,Rudy Gay,placed on IL with sore ribs,2016,203.2,104.32616,30.0
Kings,2016-12-14,Rudy Gay,placed on IL for right hip flexor injury,2016,203.2,104.32616,30.0
Kings,2016-12-28,Rudy Gay,placed on IL with strained right hip flexor,2016,203.2,104.32616,30.0
Kings,2017-01-03,Rudy Gay,strained right hip flexor,2017,203.2,104.32616,31.0
Kings,2017-01-18,Rudy Gay,torn left Achilles tendon,2017,203.2,104.32616,31.0
Spurs,2017-11-27,Rudy Gay,sore right heel,2017,203.2,104.32616,31.0
Spurs,2017-12-03,Rudy Gay,placed on IL with sore right ankle/heel,2017,203.2,104.32616,31.0
Spurs,2017-12-29,Rudy Gay,bursitis in right heel,2017,203.2,104.32616,31.0
Spurs,2018-11-04,Rudy Gay,right heel injury,2018,203.2,104.32616,32.0
Spurs,2018-12-31,Rudy Gay,sore left wrist,2018,203.2,104.32616,32.0
Spurs,2019-01-07,Rudy Gay,placed on IL with sprained left wrist,2019,203.2,113.398,33.0
Spurs,2019-02-09,Rudy Gay,sprained left ankle,2019,203.2,113.398,33.0
Jazz,2015-11-12,Rudy Gobert,placed on IL with sprained left ankle,2015,215.9,111.13004,24.0
Jazz,2015-12-02,Rudy Gobert,sprained MCL in left knee,2015,215.9,111.13004,24.0
Jazz,2015-12-16,Rudy Gobert,placed on IL with sprained MCL in left knee,2015,215.9,111.13004,24.0
Jazz,2016-04-13,Rudy Gobert,placed on IL with sprained right ankle,2016,215.9,111.13004,25.0
Jazz,2017-03-11,Rudy Gobert,sore right leg,2017,215.9,111.13004,26.0
Jazz,2017-04-17,Rudy Gobert,hyperextended left knee,2017,215.9,111.13004,26.0
Jazz,2017-11-11,Rudy Gobert,bruised tibia in right leg,2017,215.9,111.13004,26.0
Jazz,2017-12-16,Rudy Gobert,sprained left knee,2017,215.9,111.13004,26.0
Jazz,2019-04-10,Rudy Gobert,placed on IL with sore left ankle,2019,215.9,117.026736,28.0
Jazz,2019-11-23,Rudy Gobert,sprained left ankle,2019,215.9,117.026736,28.0
Jazz,2020-08-12,Rudy Gobert,placed on IL with sore lower back,2020,215.9,117.026736,29.0
Wizards,2019-12-17,Rui Hachimura,groin injury,2019,203.2,104.32616,22.0
Wizards,2020-08-13,Rui Hachimura,right quadricep injury,2020,203.2,104.32616,23.0
Pelicans,2014-10-28,Russ Smith,placed on IL with sprained left thumb,2014,182.88,74.84268,24.0
Thunder,2013-04-26,Russell Westbrook,torn lateral meniscus in right knee,2013,190.5,90.7184,25.0
Thunder,2013-10-01,Russell Westbrook,arthroscopic surgery on right knee,2013,190.5,90.7184,25.0
